timestamp,symbol,price
2025-11-24T14:34:47.979078+00:00,MSFT,474.61
2025-11-24T14:34:47.979078+00:00,AAPL,275.28
2025-11-24T14:34:47.979078+00:00,NVDA,179.71
2025-11-24T14:34:47.979078+00:00,TSLA,408.84
2025-11-24T14:34:53.278992+00:00,MSFT,474.61
2025-11-24T14:34:53.278992+00:00,AAPL,275.28
2025-11-24T14:34:53.278992+00:00,NVDA,179.74
2025-11-24T14:34:53.278992+00:00,TSLA,409.64
2025-11-24T14:34:58.650651+00:00,MSFT,474.86
2025-11-24T14:34:58.650651+00:00,AAPL,274.83
2025-11-24T14:34:58.650651+00:00,NVDA,179.74
2025-11-24T14:34:58.650651+00:00,TSLA,409.64
2025-11-24T14:35:04.089186+00:00,MSFT,474.86
2025-11-24T14:35:04.089186+00:00,AAPL,274.83
2025-11-24T14:35:04.089186+00:00,NVDA,179.74
2025-11-24T14:35:04.089186+00:00,TSLA,409.64
2025-11-24T14:35:09.283798+00:00,MSFT,475.33
2025-11-24T14:35:09.283798+00:00,AAPL,275.52
2025-11-24T14:35:09.283798+00:00,NVDA,180.03
2025-11-24T14:35:09.283798+00:00,TSLA,409.05
2025-11-24T14:35:15.748674+00:00,MSFT,475.33
2025-11-24T14:35:15.748674+00:00,AAPL,275.52
2025-11-24T14:35:15.748674+00:00,NVDA,180.03
2025-11-24T14:35:15.748674+00:00,TSLA,409.05
2025-11-24T14:35:20.922741+00:00,MSFT,475.33
2025-11-24T14:35:20.922741+00:00,AAPL,275.38
2025-11-24T14:35:20.922741+00:00,NVDA,180.08
2025-11-24T14:35:20.922741+00:00,TSLA,408.88
2025-11-24T14:35:27.606286+00:00,MSFT,475.96
2025-11-24T14:35:27.606286+00:00,AAPL,275.38
2025-11-24T14:35:27.606286+00:00,NVDA,180.08
2025-11-24T14:35:27.606286+00:00,TSLA,408.88
2025-11-24T14:35:32.880333+00:00,MSFT,475.96
2025-11-24T14:35:32.880333+00:00,AAPL,275.79
2025-11-24T14:35:32.880333+00:00,NVDA,180.34
2025-11-24T14:35:32.880333+00:00,TSLA,409.66
2025-11-24T14:35:38.282549+00:00,MSFT,476.11
2025-11-24T14:35:38.282549+00:00,AAPL,275.79
